,index,STATE,ZIPCODE,N2,A02650,Total Income per Individual,lng,lat
3952,18782,OH,44093,1180.0,27339.0,23.16864406779661,-80.61637,41.53478
3953,13687,MO,64652,340.0,7878.0002,23.170588823529414,-93.42103,40.01979
3954,8844,KY,40144,1640.0,38000.0,23.170731707317074,-86.37732,37.75899
3955,25806,VA,24613,650.0,15062.0002,23.172308,-81.3385,37.262
3956,19306,OH,45692,6860.0,158967.0001,23.173032084548105,-82.5426,39.11582
3957,21777,SC,29056,1630.0,37774.0,23.174233128834356,-79.99473,33.60798
3958,19778,OK,74352,5330.0,123520.0001,23.17448407129456,-95.18783,36.13693
3959,13360,MO,63534,710.0,16454.0001,23.174648028169017,-92.64838,39.74061
3960,1163,AR,72348,1450.0,33606.0,23.17655172413793,-90.42016,34.93739
3961,13387,MO,63625,310.0,7185.0002,23.17742,-90.98734,37.56374
3962,8230,KS,66039,550.0,12748.0002,23.178182181818183,-95.17011,38.0987
3963,3771,FL,32351,13280.0,307821.0,23.1792921686747,-84.68362,30.52358
3964,23121,TX,75228,56590.0,1311806.0,23.180880014136772,-96.6805,32.82456
3965,13919,MO,65534,1000.0,23185.0001,23.1850001,-92.27656,37.70236
3966,4964,GA,31049,1430.0,33155.0,23.185314685314687,-82.52634,32.68281
3967,1400,AR,72944,2310.0,53561.0,23.186580086580086,-94.24173,35.03366
3968,13721,MO,64740,1520.0,35244.0,23.186842105263157,-93.71204,38.22349
3969,14883,NV,89512,20560.0,476752.0,23.188326848249027,-119.80074,39.55322
3970,448,AL,36524,870.0,20174.0001,23.18850586206897,-88.0203,31.80868
3971,4783,GA,30510,6010.0,139365.0,23.18885191347754,-83.58446,34.44194
3972,19571,OK,73548,370.0,8580.0002,23.18918972972973,-98.13818,34.21427
3973,19332,OH,45761,1280.0,29683.0,23.18984375,-82.0964,39.42642
3974,2071,CA,93283,1240.0,28756.0001,23.190322661290324,-118.28854,35.58478
3975,22929,TN,38463,2250.0,52180.0,23.191111111111113,-87.64494,35.06802
3976,24189,TX,78501,47950.0,1112041.0,23.19167883211679,-98.2391,26.21599
3977,20531,PA,15558,1750.0,40586.0,23.192,-79.09755,39.7494
3978,20520,PA,15539,520.0,12060.0,23.192307692307693,-78.59341,40.12835
3979,8877,KY,40219,34330.0,796204.0,23.192659481503057,-85.68877,38.13907
3980,1001,AR,71866,480.0,11133.0003,23.193750625,-94.38042,33.86738
3981,9508,LA,70354,3390.0,78628.0001,23.194100324483777,-90.34336,29.43136
3982,26380,WV,25009,740.0,17164.0002,23.194594864864865,-81.71301,38.19237
3983,12893,MS,38824,6730.0,156111.0,23.1962852897474,-88.64334,34.52303
3984,1830,CA,92285,1260.0,29229.0,23.197619047619046,-116.51364,34.33762
3985,7806,IA,51103,14230.0,330123.0,23.199086437104707,-96.44642,42.52173
3986,4850,GA,30631,1230.0,28535.0,23.19918699186992,-82.87034,33.56553
3987,2159,CA,93620,9070.0,210433.0,23.200992282249175,-120.6223,37.0448
3988,4751,GA,30420,1590.0,36891.0,23.20188679245283,-82.12958,32.30363
3989,6028,IL,61442,540.0,12530.0003,23.203704259259258,-90.92303,41.10237
3990,22850,TN,38255,1770.0,41071.0,23.203954802259886,-88.86483,36.23954
3991,22410,TN,37023,1550.0,35970.0,23.206451612903226,-87.78302,36.58409
3992,21843,SC,29210,27980.0,649333.0,23.207040743388134,-81.10697,34.04764
3993,9294,KY,42167,6370.0,147838.0,23.208477237048665,-85.66998,36.72432
3994,14174,MT,59451,300.0,6963.0002,23.21000066666667,-109.39779,47.38984
3995,26604,WV,25976,1680.0,38993.0,23.21011904761905,-80.86221,37.84372
3996,9354,KY,42368,1140.0,26460.0,23.210526315789473,-86.75133,37.71258
3997,27406,WI,54741,1420.0,32961.0,23.211971830985917,-90.98121,44.61237
3998,11847,MI,49625,1150.0,26695.0,23.213043478260868,-85.87348,44.42785
3999,4883,GA,30728,15130.0,351216.0,23.21321877065433,-85.23417,34.68015
4000,24736,UT,84525,910.0,21125.0001,23.214285824175825,-110.33217,38.87947
4001,13709,MO,64722,450.0,10447.0002,23.215556,-94.55188,38.27388
4002,2570,CA,95385,330.0,7662.0002,23.218182424242425,-121.24773,37.612
4003,13430,MO,63781,1020.0,23686.0,23.22156862745098,-89.93078,37.5329
4004,1279,AR,72624,360.0,8360.0001,23.222222499999997,-93.35655,36.08208
4005,510,AL,36726,3550.0,82442.0,23.223098591549295,-87.27532,31.97043
4006,4646,GA,30176,6130.0,142358.0,23.223164763458403,-85.30398,33.76972
4007,6649,IL,62910,1880.0,43660.0,23.22340425531915,-88.53075,37.1562
4008,13393,MO,63631,650.0,15096.0001,23.22461553846154,-90.78873,37.74912
4009,26547,WV,25625,990.0,22993.0001,23.225252626262627,-82.09206,37.82237
4010,11884,MI,49679,1100.0,25549.0001,23.226363727272727,-85.14895,43.8747
4011,19813,OK,74457,450.0,10452.0002,23.226667111111112,-94.82065,36.03063
4012,16999,NY,13681,780.0,18118.0002,23.228205384615382,-75.37142,44.42933
4013,1176,AR,72374,480.0,11150.0001,23.229166874999997,-90.83996,34.56126
4014,13676,MO,64641,430.0,9989.0002,23.230233023255813,-93.3992,40.16221
4015,11743,MI,49309,1490.0,34614.0,23.230872483221475,-85.87842,43.76021
4016,25290,VA,22976,220.0,5111.0001,23.231818636363638,-79.04036,37.84555
4017,428,AL,36456,1440.0,33455.0,23.23263888888889,-86.82556,31.57103
4018,15700,NM,87044,330.0,7667.0003,23.23333424242424,-106.65652,35.71254
4019,23176,TX,75449,870.0,20215.0001,23.235632298850575,-95.9493,33.423
4020,11333,MI,48341,11960.0,277930.0,23.23829431438127,-83.29433,42.6275
4021,18037,NC,28649,720.0,16733.0001,23.240277916666667,-81.20326,36.33198
4022,13772,MO,64867,1140.0,26494.0001,23.24035096491228,-94.23316,36.73023
4023,17303,NY,14711,1600.0,37187.0,23.241875,-78.12625,42.32088
4024,14709,NE,69040,440.0,10227.0,23.243181818181817,-101.12027,40.35565
4025,9249,KY,42041,3290.0,76473.0001,23.244072978723405,-88.87456,36.54593
4026,16958,NY,13616,1470.0,34169.0001,23.24421775510204,-75.85896,44.02538
4027,3701,FL,32180,3550.0,82521.0001,23.24535214084507,-81.44521,29.23437
4028,23083,TX,75159,19260.0,447758.0,23.248078920041536,-96.53939,32.60652
4029,548,AL,36852,2140.0,49754.0,23.249532710280373,-85.27942,32.75343
4030,21209,PA,17935,1230.0,28597.0,23.24959349593496,-76.28,40.79417
4031,22456,TN,37086,34950.0,812591.0,23.250100143061516,-86.55971,36.02177
4032,439,AL,36502,12610.0,293197.0,23.25114988104679,-87.49303,31.14498
4033,18938,OH,44504,2880.0,66964.0,23.25138888888889,-80.65363,41.12327
4034,5152,GA,31803,3720.0,86511.0001,23.255645188172043,-84.51682,32.30501
4035,5762,IL,60617,61770.0,1436523.0,23.255998057309373,-87.55618,41.71337
4036,15843,NM,88130,13530.0,314654.0,23.256023651145604,-103.31825,34.1285
4037,3858,FL,32609,13590.0,316069.0,23.25746872700515,-82.27978,29.76296
4038,1197,AR,72422,3380.0,78612.0,23.257988165680473,-90.54385,36.41893
4039,20939,PA,16948,1490.0,34655.0,23.258389261744966,-77.75683,41.85369
4040,5181,GA,39813,1490.0,34657.0,23.25973154362416,-84.68361,31.42631
4041,24682,UT,84104,21090.0,490582.0,23.261356092935042,-111.98286,40.74846
4042,2100,CA,93437,2840.0,66068.0,23.26338028169014,-120.51102,34.76049
4043,24776,UT,84744,290.0,6747.0001,23.265517586206897,-111.93627,38.64207
4044,3933,FL,32810,29970.0,697293.0,23.266366366366366,-81.42863,28.62113
4045,1018,AR,71953,11500.0,267586.0,23.268347826086956,-94.2118,34.61291
4046,23533,TX,76454,1380.0,32111.0,23.268840579710144,-98.69621,32.22983
4047,13440,MO,63830,4830.0,112394.0,23.269979296066253,-89.6871,36.14065
4048,432,AL,36474,2380.0,55383.0,23.27016806722689,-86.62022,31.42664
4049,17515,NC,27341,4560.0,106112.0,23.270175438596493,-79.70014,35.52467
4050,10029,ME,4417,320.0,7447.0002,23.271875625,-68.36728,45.19923
4051,9106,KY,41265,1280.0,29791.0,23.27421875,-82.70446,37.75424
4052,970,AR,71765,1540.0,35845.0,23.275974025974026,-92.33628,33.13358
4053,24462,TX,79322,1510.0,35149.0,23.277483443708608,-101.19814,33.65887
4054,20888,PA,16832,500.0,11639.0001,23.278000199999997,-77.4347,40.84711
4055,473,AL,36562,1560.0,36316.0,23.27948717948718,-87.66274,31.03738
4056,254,AL,35903,13870.0,322906.0,23.280894015861573,-85.85703,34.03144
4057,27093,WI,53926,1520.0,35387.0,23.28092105263158,-89.21497,43.67164
4058,5091,GA,31634,4440.0,103380.0,23.283783783783782,-82.7321,31.02867
4059,1258,AR,72561,690.0,16067.0001,23.285507391304346,-91.81093,35.9428
4060,15785,NM,87722,300.0,6986.0002,23.286667333333334,-105.24424,36.12837
4061,19862,OK,74652,580.0,13507.0002,23.287931379310347,-96.65438,36.85639
4062,17165,NY,14206,16600.0,386620.0001,23.29036145180723,-78.81018,42.88078
4063,13384,MO,63622,730.0,17002.0001,23.290411095890413,-90.90584,37.78901
4064,20706,PA,16131,860.0,20031.0001,23.29186058139535,-80.37617,41.54908
4065,14715,NE,69121,250.0,5823.0001,23.2920004,-101.71983,41.56631
4066,14516,NE,68637,270.0,6289.0002,23.292593333333336,-98.68997,41.78778
4067,1012,AR,71941,1520.0,35405.0,23.292763157894736,-92.95312,34.2487
4068,6318,IL,62225,4750.0,110646.0001,23.293894757894737,-89.85503,38.54065
4069,16075,NY,10977,66200.0,1542143.0,23.29521148036254,-74.04825,41.11749
4070,4259,FL,33714,15280.0,355951.0,23.295222513089005,-82.67794,27.81696
4071,1058,AR,72031,5890.0,137209.0,23.295246179966043,-92.52904,35.60717
4072,506,AL,36701,16060.0,374123.0,23.2953300124533,-87.0568,32.49672
4073,958,AR,71742,3600.0,83869.0,23.296944444444446,-92.44545,33.83435
4074,21810,SC,29129,2790.0,65001.0,23.29784946236559,-81.66823,33.79236
4075,19784,OK,74365,3540.0,82476.0001,23.298305112994353,-95.05461,36.29072
4076,26370,WV,24970,3290.0,76652.0001,23.298480273556233,-80.47574,37.73238
4077,21794,SC,29102,14260.0,332251.0,23.29950911640954,-80.19225,33.6437
4078,23201,TX,75487,1230.0,28661.0,23.301626016260162,-95.16567,33.33584
4079,16733,NY,12957,1350.0,31458.0,23.302222222222223,-74.57706,44.85353
4080,19954,OK,74966,3110.0,72478.0001,23.304823183279744,-94.86894,34.89556
4081,21007,PA,17099,1090.0,25405.0001,23.307339541284406,-77.57639,40.64535
4082,9372,KY,42442,2480.0,57805.0,23.308467741935484,-87.48652,37.17408
4083,15863,NM,88314,200.0,4662.0002,23.310001000000003,-105.86725,33.10061
4084,22795,TN,38063,12470.0,290685.0,23.31074578989575,-89.63412,35.74598
4085,17916,NC,28435,1930.0,44990.0,23.310880829015545,-78.11508,34.41007
4086,13424,MO,63764,4560.0,106300.0001,23.311403530701757,-89.9837,37.32944
4087,13385,MO,63623,570.0,13288.0002,23.31228105263158,-90.8941,37.67532
4088,178,AL,35593,1380.0,32171.0,23.31231884057971,-88.07328,34.35721
4089,4849,GA,30630,2180.0,50822.0,23.312844036697246,-83.14366,33.89894
4090,6401,IL,62367,1000.0,23313.0,23.313,-90.86687,40.30325
4091,9304,KY,42215,1210.0,28210.0,23.31404958677686,-87.67018,36.99256
4092,15671,NJ,8901,36810.0,858194.0,23.31415376256452,-74.44275,40.48426
4093,23398,TX,76059,4220.0,98401.0001,23.317772535545025,-97.32897,32.3921
4094,26280,WA,99207,24850.0,579451.0,23.3179476861167,-117.38911,47.68941
4095,5415,ID,83650,440.0,10260.0001,23.318182045454545,-116.65518,42.87041
4096,1406,AR,72951,820.0,19121.0,23.318292682926828,-93.87593,35.31812
4097,22893,TN,38361,840.0,19589.0001,23.320238214285716,-88.29232,35.31897
4098,7067,IN,47024,2570.0,59934.0,23.320622568093384,-85.19724,39.47611
4099,5399,ID,83628,4690.0,109375.0,23.32089552238806,-116.96975,43.57934
4100,14151,MT,59347,230.0,5364.0002,23.321740000000002,-106.34614,46.45434
4101,986,AR,71842,1740.0,40580.0,23.32183908045977,-94.29297,33.90051
4102,22870,TN,38328,730.0,17025.0,23.32191780821918,-88.21222,35.67601
4103,26438,WV,25193,220.0,5131.0,23.322727272727274,-81.55089,38.01672
4104,18626,OH,43604,5540.0,129209.0,23.322924187725633,-83.53977,41.65217
4105,872,AZ,85937,8580.0,200111.0,23.322960372960374,-110.01285,34.56927
4106,9241,KY,42028,500.0,11662.0002,23.3240004,-88.33946,37.23637
4107,920,AZ,86442,25590.0,596867.0,23.32422821414615,-114.57731,35.09139
4108,23286,TX,75766,23790.0,554889.0,23.324464060529635,-95.25181,31.94592
4109,9728,LA,71043,360.0,8397.0002,23.325000555555558,-93.88906,32.88789
4110,9874,LA,71463,6120.0,142754.0,23.325816993464052,-92.64853,30.80854
4111,22843,TN,38236,550.0,12830.0001,23.327272909090908,-88.26463,36.17572
4112,9108,KY,41268,470.0,10964.0002,23.32766,-82.78433,37.78797
4113,13787,MO,65026,9800.0,228619.0,23.328469387755103,-92.57099,38.32105
4114,26426,WV,25154,650.0,15164.0002,23.329231076923076,-81.70249,38.11572
4115,8101,IA,52534,270.0,6299.0002,23.32963037037037,-92.6806,41.27342
4116,18065,NC,28693,1180.0,27529.0001,23.329661101694917,-81.55434,36.46622
4117,26737,WV,26448,940.0,21930.0002,23.32978744680851,-80.49265,39.40595
4118,1043,AR,72013,1570.0,36628.0,23.329936305732485,-92.3644,35.45709
4119,217,AL,35744,2030.0,47362.0,23.33103448275862,-85.90603,34.61435
4120,21895,SC,29435,3560.0,83063.0,23.332303370786516,-80.4672,32.9526
4121,19328,OH,45745,920.0,21466.0,23.332608695652173,-81.32689,39.61678
4122,13601,MO,64428,850.0,19835.0001,23.335294235294118,-95.08836,40.4418
4123,8959,KY,40701,24230.0,565416.0,23.335369376805613,-84.16651,36.91759
4124,24693,UT,84118,38620.0,901256.0,23.336509580528222,-112.03812,40.65598
4125,10512,MD,21523,230.0,5368.0003,23.339131739130433,-79.07925,39.47956
4126,18502,OH,43207,39340.0,918275.0,23.342018301982716,-82.96392,39.89599
4127,20095,OR,97344,920.0,21475.0001,23.34239141304348,-123.46596,44.86887
4128,19321,OH,45732,3800.0,88706.0,23.343684210526316,-82.06705,39.51802
4129,17607,NC,27610,62890.0,1468089.0,23.343758944188266,-78.54644,35.7435
4130,22875,TN,38334,1630.0,38052.0,23.34478527607362,-88.58977,35.35342
4131,22044,SC,29706,16160.0,377259.0,23.345235148514853,-81.23055,34.71773
4132,25642,VA,24201,12230.0,285517.0,23.34562551103843,-82.16971,36.61059
4133,14816,NV,89119,36440.0,850763.0,23.346953896816686,-115.14606,36.08452
4134,13382,MO,63620,1030.0,24048.0001,23.34757291262136,-90.6521,37.40101
4135,3699,FL,32177,20090.0,469069.0,23.348382279741166,-81.70565,29.69011
4136,5350,ID,83445,6680.0,155991.0,23.351946107784432,-111.73075,44.07014
4137,12652,MN,56440,980.0,22888.0,23.355102040816327,-94.9573,46.14658
4138,8840,KY,40121,6630.0,154854.0001,23.356561101055807,-85.95292,37.92614
4139,4549,GA,30008,27000.0,630642.0,23.35711111111111,-84.58847,33.8966
4140,573,AL,36919,1460.0,34102.0,23.35753424657534,-88.2894,31.76765
4141,1127,AR,72152,260.0,6073.0001,23.357692692307694,-91.98009,34.35194
4142,26469,WV,25286,1090.0,25461.0001,23.358715688073396,-81.39728,38.62098
4143,12981,MS,39082,1000.0,23360.0,23.36,-90.12369,31.94663
4144,421,AL,36436,420.0,9812.0002,23.36190523809524,-87.6614,31.76636
4145,13226,MO,63074,12920.0,301856.0001,23.3634675,-90.38895,38.72637
4146,20151,OR,97429,580.0,13553.0001,23.36724155172414,-123.05442,42.96778
4147,26655,WV,26178,410.0,9581.0002,23.368293170731707,-81.02888,39.06001
4148,8797,KY,40012,550.0,12853.0001,23.36909109090909,-85.17376,37.90697
4149,409,AL,36370,800.0,18696.0,23.37,-85.15688,31.13175
4150,17743,NC,28020,2040.0,47678.0,23.37156862745098,-81.64328,35.52408
4151,17949,NC,28478,3850.0,89981.0001,23.371688337662338,-78.04255,34.64217
4152,18816,OH,44132,12050.0,281658.0,23.374107883817427,-81.49958,41.60484
4153,7973,IA,52077,350.0,8181.0001,23.374286,-91.55393,42.82258
4154,24741,UT,84601,29400.0,687237.0,23.375408163265305,-111.6955,40.22593
4155,13367,MO,63546,1430.0,33427.0,23.375524475524475,-92.50882,40.33129
4156,2165,CA,93630,19460.0,454888.0,23.375539568345324,-120.12912,36.71831
4157,22091,SC,29853,5180.0,121090.0001,23.376447895752896,-81.43217,33.39871
4158,206,AL,35660,6980.0,163168.0,23.37650429799427,-87.69847,34.75837
4159,9309,KY,42234,1810.0,42312.0001,23.376795635359116,-87.17598,36.70656
4160,9765,LA,71118,19950.0,466404.0,23.378646616541353,-93.80498,32.39262
4161,19924,OK,74875,950.0,22210.0001,23.37894747368421,-96.95877,35.8751
4162,25560,VA,23962,540.0,12625.0001,23.379629814814813,-78.70399,36.93865
4163,13038,MS,39301,17860.0,417587.0,23.381131019036953,-88.59226,32.27289
4164,5155,GA,31806,3670.0,85810.0,23.381471389645778,-84.30043,32.26147
4165,18141,NC,28905,2570.0,60098.0,23.38443579766537,-83.9409,35.1631
4166,17918,NC,28438,1380.0,32273.0,23.38623188405797,-78.92221,34.4166
4167,5118,GA,31738,1870.0,43733.0,23.38663101604278,-83.87502,31.01133
4168,13093,MS,39459,3140.0,73441.0001,23.38885353503185,-89.30216,31.49021
4169,22906,TN,38379,1090.0,25494.0,23.388990825688072,-88.42825,35.16388
4170,25390,VA,23234,40500.0,947256.0,23.38903703703704,-77.46752,37.45293
4171,9387,KY,42516,320.0,7485.0002,23.390625625000002,-84.77881,37.22247
4172,4740,GA,30349,68710.0,1607341.0,23.39311599476059,-84.52591,33.62346
4173,2758,CA,95828,56640.0,1325019.0,23.393697033898306,-121.39598,38.48943
4174,6819,IN,46226,38050.0,890146.0,23.394113009198424,-86.05117,39.83968
4175,9228,KY,41844,580.0,13569.0002,23.394827931034484,-82.8643,37.32916
4176,22727,TN,37870,3330.0,77905.0001,23.394894924924927,-83.83562,36.46319
4177,12998,MS,39140,1790.0,41877.0,23.394972067039106,-90.00512,31.75211
4178,15217,NJ,7111,49070.0,1148146.0,23.398125127369063,-74.23173,40.72426
4179,13460,MO,63879,430.0,10062.0002,23.40000046511628,-89.80945,36.35752
4180,1373,AR,72855,4800.0,112325.0001,23.4010416875,-93.67553,35.25249
4181,20876,PA,16750,430.0,10063.0002,23.40232604651163,-78.29682,41.88796
4182,19452,OK,73056,410.0,9595.0003,23.40243975609756,-97.62097,36.17036
4183,11989,MI,49884,380.0,8893.0002,23.40263210526316,-86.35554,46.41734
4184,17818,NC,28208,32040.0,749841.0,23.40327715355805,-80.90611,35.23153
4185,2217,CA,93925,1820.0,42594.0,23.403296703296704,-121.42526,36.60209
4186,9511,LA,70357,1850.0,43298.0,23.404324324324325,-90.17463,29.28451
4187,7139,IN,47260,1580.0,36980.0,23.40506329113924,-86.19909,38.83596
4188,18641,OH,43620,3200.0,74897.0001,23.40531253125,-83.5547,41.66519
4189,9524,LA,70392,6950.0,162683.0,23.407625899280575,-91.32164,29.69847
4190,1008,AR,71933,1220.0,28558.0,23.408196721311477,-93.39124,34.41037
4191,20403,PA,15210,19670.0,460447.0,23.40859176410778,-79.98411,40.40679
4192,16972,NY,13637,4100.0,95984.0,23.410731707317073,-75.83346,44.09751
4193,11879,MI,49668,3330.0,77958.0,23.410810810810812,-85.70965,44.4028
4194,6973,IN,46767,8340.0,195250.0,23.41127098321343,-85.5764,41.46487
4195,17962,NC,28520,220.0,5151.0003,23.413637727272725,-76.44484,34.95613
4196,9315,KY,42261,8560.0,200452.0,23.41728971962617,-86.67015,37.22405
4197,955,AR,71726,750.0,17563.0001,23.41733346666667,-92.99584,33.68016
4198,26243,WA,99129,460.0,10772.0002,23.417391739130437,-118.18342,48.00281
4199,13883,MO,65337,1800.0,42153.0,23.418333333333333,-93.42573,38.79202
4200,26724,WV,26412,380.0,8899.0002,23.41842157894737,-80.59457,38.89164
4201,21292,PA,18218,1880.0,44028.0,23.419148936170213,-75.91611,40.81974
4202,17848,NC,28323,4390.0,102812.0001,23.41959,-78.83842,35.31192
4203,25545,VA,23924,4460.0,104457.0001,23.420852040358746,-78.43396,36.80919
4204,4766,GA,30453,5260.0,123200.0,23.422053231939163,-82.11899,32.01926
4205,1391,AR,72932,1340.0,31386.0,23.422388059701493,-94.37682,35.60479
4206,12817,MS,38603,2090.0,48953.0,23.42248803827751,-89.14163,34.83949
4207,13879,MO,65333,710.0,16630.0001,23.42253535211268,-93.30724,38.90687
4208,19288,OH,45660,6550.0,153424.0,23.423511450381678,-83.358,38.98626
4209,21285,PA,18109,16880.0,395419.0,23.425296208530806,-75.44043,40.63673
4210,20714,PA,16146,10040.0,235191.0,23.4253984063745,-80.49932,41.23478
4211,22983,TN,38581,3680.0,86209.0001,23.426358722826087,-85.62141,35.73834
4212,17545,NC,27508,1550.0,36312.0,23.427096774193547,-78.25105,35.95882
4213,19779,OK,74354,13560.0,317682.0,23.42787610619469,-94.88096,36.88962
4214,5465,ID,83851,1790.0,41938.0,23.42905027932961,-116.90513,47.29899
4215,4566,GA,30034,38980.0,913326.0,23.430631092868136,-84.24835,33.69198
4216,4432,FL,34420,15040.0,352415.0,23.43184840425532,-82.04008,29.05359
4217,931,AR,71639,4540.0,106392.0,23.434361233480175,-91.54414,33.89143
4218,24540,TX,79567,2750.0,64446.0001,23.434909127272725,-99.97787,31.97678
4219,2517,CA,95307,43440.0,1018014.0,23.434944751381217,-120.95385,37.55582
4220,26414,WV,25123,2530.0,59291.0,23.435177865612648,-81.90214,38.73172
4221,8876,KY,40218,27170.0,636771.0,23.436547662863454,-85.65698,38.19036
4222,13114,MS,39530,5970.0,139930.0,23.43886097152429,-88.89165,30.40344
4223,2429,CA,95019,8300.0,194545.0,23.439156626506023,-121.78458,36.93575
4224,9540,LA,70438,15130.0,354670.0,23.441506939854595,-90.11186,30.84139
4225,26144,WA,98812,5380.0,126121.0,23.44256505576208,-119.80687,48.13119
4226,24336,TX,78834,6620.0,155193.0,23.443051359516616,-99.87286,28.54776
4227,4302,FL,33843,8120.0,190361.0,23.44347290640394,-81.5108,27.73131
4228,9720,LA,71031,710.0,16645.0001,23.44366211267606,-92.89372,32.01097
4229,24691,UT,84116,29590.0,693700.0,23.44373099019939,-112.01691,40.83258
4230,24779,UT,84751,1810.0,42434.0,23.444198895027625,-113.0618,38.44392
4231,20238,OR,97632,1200.0,28134.0,23.445,-121.40597,42.04175
4232,238,AL,35771,2920.0,68461.0001,23.445547979452055,-85.99843,34.53635
4233,7189,IN,47390,4300.0,100817.0001,23.445813976744187,-84.84671,40.20625
4234,9172,KY,41635,1960.0,45956.0,23.446938775510205,-82.62831,37.48009
4235,9824,LA,71350,3430.0,80423.0001,23.446938804664725,-92.06053,31.06871
4236,16947,NY,13501,30610.0,717798.0,23.449787651094415,-75.22611,43.08138
4237,18000,NC,28586,6070.0,142344.0001,23.450411878088964,-77.16602,35.31884
4238,23162,TX,75428,7070.0,165801.0,23.45134370579915,-95.91799,33.27132
4239,21856,SC,29325,11100.0,260343.0,23.454324324324325,-81.83973,34.47682
4240,12833,MS,38635,11190.0,262456.0,23.45451295799821,-89.47896,34.7677
4241,19291,OH,45663,5030.0,117987.0001,23.456660059642147,-83.11198,38.74507
4242,1892,CA,92539,3090.0,72482.0001,23.45695796116505,-116.64432,33.51579
4243,14032,MO,65745,2090.0,49029.0,23.45885167464115,-93.97917,36.52928
4244,18020,NC,28623,1400.0,32843.0,23.459285714285713,-80.97185,36.53088
4245,26349,WV,24910,3080.0,72260.0001,23.461038993506495,-80.66835,37.74173
4246,25691,VA,24323,580.0,13609.0002,23.46379344827586,-81.1997,36.86513
4247,4315,FL,33873,12140.0,284852.0,23.463920922570015,-81.77855,27.56181
4248,15808,NM,87936,290.0,6805.0003,23.465518275862067,-107.26284,32.7544
4249,23630,TX,76676,330.0,7744.0002,23.466667272727275,-96.95847,31.87169
4250,1217,AR,72458,520.0,12203.0002,23.46730807692308,-91.15619,36.06844
4251,16246,NY,11717,62560.0,1468130.0,23.46755115089514,-73.25223,40.78405
4252,23756,TX,77066,31790.0,746048.0,23.468008807801194,-95.50277,29.95714
4253,1257,AR,72560,7170.0,168274.0,23.469177126917714,-92.08032,35.84023
4254,14080,MT,59015,530.0,12439.0001,23.46981150943396,-108.83464,46.08464
4255,22037,SC,29691,9180.0,215454.0,23.469934640522876,-83.07669,34.78547
4256,21749,SC,29003,4800.0,112656.0,23.47,-81.01838,33.24135
4257,6815,IN,46221,24700.0,579732.0,23.47093117408907,-86.23664,39.69288
4258,7179,IN,47369,1040.0,24412.0,23.473076923076924,-85.14715,40.50714
4259,12924,MS,38873,2140.0,50235.0,23.47429906542056,-88.25141,34.66169
4260,26463,WV,25268,430.0,10094.0003,23.47441930232558,-81.107,38.73969
4261,19260,OH,45612,3990.0,93663.0,23.474436090225563,-83.27171,39.21569
4262,16189,NY,11433,32230.0,756614.0,23.475457648153895,-73.78675,40.69805
4263,1359,AR,72834,8430.0,197902.0,23.47591933570581,-93.19401,35.17202
4264,25730,VA,24439,890.0,20894.0001,23.476404606741575,-79.47359,38.01151
4265,15779,NM,87579,450.0,10565.0002,23.477778222222224,-105.56729,36.12885
4266,22437,TN,37059,1400.0,32870.0,23.478571428571428,-85.90798,35.98611
4267,8421,KS,66757,2820.0,66210.0,23.47872340425532,-95.69874,37.41602
4268,10159,ME,4750,1450.0,34045.0,23.479310344827585,-67.85718,46.9582
4269,13374,MO,63556,2970.0,69734.0,23.47946127946128,-93.11723,40.18251
4270,25801,VA,24599,540.0,12679.0001,23.479629814814814,-78.72452,37.63289
4271,6851,IN,46324,18580.0,436252.0,23.479655543595264,-87.50155,41.58324
4272,15780,NM,87701,13680.0,321256.0,23.483625730994152,-104.94419,35.53091
4273,4634,GA,30147,3830.0,89944.0,23.484073107049607,-85.21877,34.13751
4274,9748,LA,71073,1750.0,41098.0,23.484571428571428,-93.30547,32.5241
4275,19538,OK,73447,910.0,21371.0001,23.484615494505494,-96.84616,34.22463
4276,14650,NE,68882,410.0,9629.0,23.485365853658536,-98.40366,41.42362
4277,22013,SC,29655,6210.0,145858.0,23.487600644122384,-82.64032,34.267
4278,15880,NM,88418,270.0,6342.0002,23.488889629629632,-103.63874,36.74995
4279,14269,MT,59864,5700.0,133893.0,23.49,-114.11741,47.53324
4280,19515,OK,73145,1940.0,45573.0,23.49123711340206,-97.41403,35.42427
4281,21829,SC,29166,740.0,17386.0001,23.49459472972973,-81.71304,33.90102
4282,9495,LA,70128,14970.0,351720.0,23.49498997995992,-89.95398,30.04896
4283,12841,MS,38650,3530.0,82938.0001,23.49518416430595,-89.14165,34.52776
4284,1983,CA,92843,41740.0,980725.0,23.496046957355055,-117.93153,33.76399
4285,19512,OK,73139,14360.0,337427.0,23.497701949860723,-97.52572,35.38457
4286,6686,IL,62964,940.0,22088.0001,23.49787244680851,-89.21526,37.12705
4287,22696,TN,37809,1820.0,42770.0,23.5,-83.03611,36.15431
4288,24718,UT,84331,320.0,7520.0002,23.500000625000002,-112.35869,41.94354
4289,11762,MI,49336,3540.0,83196.0,23.501694915254237,-85.42862,43.50752
4290,6542,IL,62665,1100.0,25856.0001,23.505454636363638,-90.53462,39.81627
4291,22454,TN,37083,13580.0,319206.0,23.50559646539028,-86.00149,36.54357
4292,17855,NC,28338,3470.0,81566.0,23.506051873198846,-79.75506,35.09644
